"id","name","absolute_magnitude_h","estimated_diameter_min_km","estimated_diameter_max_km","is_potentially_hazardous","orbit_id","orbit_determination_date","first_observation_date","last_observation_date","orbit_uncertainty","minimum_orbit_intersection","jupiter_tisserand_invariant","epoch_osculation","eccentricity","semi_major_axis","inclination","ascending_node_longitude","orbital_period","perihelion_distance","perihelion_argument","aphelion_distance","perihelion_time","mean_anomaly","mean_motion","equinox","orbit_class_type","orbit_class_description","orbit_class_range","2001685","1685",14.3,3.6690613753,8.2042706488,False,"514","2020-12-08 05:24:08","1948-07-17","2020-12-07","0",".0506645","4.715","2459000.5",".4358371101847924","1.367586471677658","9.383132319223666","274.2452386880047","584.1583931001644",".7715415359338513","127.2065879952499","1.963631407421466","2459113.679632152243","290.2506510972595",".6162712104322561","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2004034","4034",18.4,0.5553349116,1.2417666126,True,"76","2020-06-28 06:13:01","1986-08-02","2020-06-27","0",".019585","5.703","2459000.5",".4441281549688664","1.059782692407996","11.17029424872443","157.9299804351317","398.49571962596",".5891033605608949","296.66576408612","1.530462024255097","2459117.215738329541","254.5593045815552",".9033974074750584","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2004341","4341",15.9,1.7561231848,3.9268108181,False,"115","2020-10-01 06:40:15","1987-05-29","2020-09-10","0",".194013","3.687","2459000.5",".6795653386921561","1.835967623809632","11.85378935732801","108.1001758242727","908.6485847257163",".5883076637076066","15.67948395091417","3.083627583911658","2458673.387991529052","129.599412830306",".3961927702871724","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2004450","4450",17.1,1.0105434154,2.2596437711,True,"236","2020-11-28 05:19:46","1937-02-06","2020-11-16","0",".028548","4.456","2459000.5",".5866724004690648","1.442495036894798","5.520539441397539","311.8067224742356","632.8050236528384",".5962230109350147","291.836413902788","2.288767062854581","2458997.495637725727","1.709168508958802",".5688956100915828","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2004544","4544",17.1,1.0105434154,2.2596437711,False,"158","2020-11-29 05:19:00","1989-03-30","2020-11-28","0",".172809","5.833","2459000.5",".2501656305477555","1.04209908725963","14.14491622766107","23.98478564212703","388.5634532363991",".7814017120020844","333.8395056322451","1.302796462517176","2459052.576059949058","311.7520718289094",".926489604211384","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2004581","4581",20.7,0.1925550782,0.4305662442,True,"106","2020-10-02 06:44:23","1989-03-31","2020-05-21","0",".00354484","5.913","2459000.5",".3570522767546072","1.022636912449096","4.917322686873699","180.2183618213094","377.7292565805225",".6575020745658446","255.3412711143908","1.387771750332348","2458866.955872599537","127.276045015375",".9530635864930863","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2004660","4660",18.4,0.5553349116,1.2417666126,True,"125","2020-04-06 05:50:33","1981-09-30","2020-04-05","0",".00332828","4.493","2459000.5",".3603359277287458","1.488743084595746","1.432103476327154","314.4055513051823","663.4803461747241",".9522954640581828","158.0702674692276","2.025190705133308","2458923.192554588343","41.94650302552807",".5425933142941899","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2004688","4688",19.4,0.3503926411,0.7835017643,False,"57","2020-12-07 05:27:06","1980-11-29","2020-12-06","0",".109404","3.445","2459000.5",".5174137779324942","2.232648316657637","6.373202922145692","241.240839778032","1218.509460674867","1.077445316341185","213.8394473957314","3.387851316974088","2459229.031081218574","292.4821087616988",".2954429256549352","J2000","AMO","Near-Earth asteroid orbits similar to that of 1221 Amor","1.017 AU < q (perihelion) < 1.3 AU",
"2004947","4947",18.0,0.6676594135,1.4929318344,False,"159","2020-12-08 05:24:08","1978-02-17","2020-12-07","0",".150456","4.772","2459000.5",".1683454833580629","1.370090507439813","15.65097692138761","215.4465254328786","585.7635086499946","1.139441958720564","192.9098500104854","1.600739056159062","2459193.749225628210","241.232408303323",".6145824973455408","J2000","AMO","Near-Earth asteroid orbits similar to that of 1221 Amor","1.017 AU < q (perihelion) < 1.3 AU",
"2004953","4953",15.0,2.658,5.9434686842,True,"176","2020-12-08 05:24:09","1974-07-21","2020-12-07","0",".0260673","3.976","2459000.5",".6576260019416852","1.621007825886466","24.3905965297561","77.7039271894173","753.8346469830199",".5549909302325662","77.7534964010507","2.687024721540367","2459249.241978726683","241.2112010240055",".4775583099566781","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2005143","5143",14.0,4.2126461056,9.4197630572,False,"549","2020-12-05 10:16:25","1953-11-30","2020-12-04","0",".0584006","3.583","2459000.5",".7722007421803627","1.833305533491398","9.03054302562086","309.4920424089407","906.6730371797365",".4176256398859747","227.7858403523204","3.248985427096822","2458671.265261847018","130.7246392853498",".3970560336941337","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
"2005189","5189",17.8,0.7320739893,1.6369672047,True,"217","2020-08-24 23:25:12","1990-10-20","2020-01-27","0",".0444772","4.309","2459000.5",".4783414204553771","1.552401312954954","3.578357291981664","135.2175549875067","706.4874133353709",".809823463799289","159.774423990789","2.29497916211062","2458682.702111694936","161.9381147212508",".5095632182609138","J2000","APO","Near-Earth asteroid orbits which cross the Earth's orbit similar to that of 1862 Apollo","a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU",
